 [antenna_pattern.dat]

  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -84.000  -30.0000   -2.4921   -3.4847   -4.0826
   -83.000  -30.0000   -2.5962   -3.5382   -4.2413
   -82.000  -29.3286   -2.7170   -3.6076   -4.4181
   -81.000  -28.3479   -2.8545   -3.6929   -4.6133
   -80.000  -27.4790   -3.0092   -3.7943   -4.8273
   -79.000  -26.7011   -3.1811   -3.9120   -5.0602
   -78.000  -25.9987   -3.3704   -4.0463   -5.3121
   -77.000  -25.3596   -3.5773   -4.1974   -5.5827
   -76.000  -24.7745   -3.8018   -4.3656   -5.8717
   -75.000  -24.2358   -4.0438   -4.5512   -6.1780
   -74.000  -23.7371   -4.3029   -4.7546   -6.4999
   -73.000  -23.2732   -4.5785   -4.9758   -6.8350
   -72.000  -22.8397   -4.8695   -5.2151   -7.1796
   -71.000  -22.4325   -5.1744   -5.4726   -7.5284
   -70.000  -22.0483   -5.4909   -5.7482   -7.8743
   -69.000  -21.6841   -5.8156   -6.0416   -8.2079
   -68.000  -21.3372   -6.1441   -6.3521   -8.5174
   -67.000  -21.0050   -6.4705   -6.6786   -8.7886
   -66.000  -20.6856   -6.7871   -7.0194   -9.0060
   -65.000  -20.3768   -7.0845   -7.3718   -9.1540
   -64.000  -20.0770   -7.3517   -7.7322   -9.2190
   -63.000  -19.7846   -7.5764   -8.0954   -9.1921
   -62.000  -19.4983   -7.7460   -8.4545   -9.0706
   -61.000  -19.2170   -7.8492   -8.8009   -8.8587
   -60.000  -18.9396   -7.8772   -9.1236   -8.5668
   -59.000  -18.6654   -7.8257   -9.4099   -8.2093
   -58.000  -18.3938   -7.6953   -9.6460   -7.8020
   -57.000  -18.1244   -7.4914   -9.8182   -7.3606
   -56.000  -17.8570   -7.2238   -9.9147   -6.8990
   -55.000  -17.5914   -6.9042   -9.9275   -6.4287
   -54.000  -17.3279   -6.5455   -9.8540   -5.9588
   -53.000  -17.0664   -6.1601   -9.6976   -5.4964
   -52.000  -16.8075   -5.7588   -9.4667   -5.0464
   -51.000  -16.5514   -5.3510   -9.1736   -4.6125
   -50.000  -16.2987   -4.9441   -8.8323   -4.1973
   -49.000  -16.0499   -4.5439   -8.4567   -3.8023
   -48.000  -15.8056   -4.1549   -8.0598   -3.4287
   -47.000  -15.5664   -3.7804   -7.6523   -3.0770
   -46.000  -15.3330   -3.4226   -7.2431   -2.7477
   -45.000  -15.1060   -3.0833   -6.8392   -2.4407
   -44.000  -14.8860   -2.7636   -6.4457   -2.1561
   -43.000  -14.6736   -2.4643   -6.0666   -1.8938
   -42.000  -14.4694   -2.1859   -5.7044   -1.6536
   -41.000  -14.2740   -1.9285   -5.3612   -1.4353
   -40.000  -14.0880   -1.6924   -5.0383   -1.2388
   -39.000  -13.9118   -1.4777   -4.7364   -1.0639
   -38.000  -13.7459   -1.2843   -4.4560   -0.9106
   -37.000  -13.5908   -1.1123   -4.1975   -0.7786
   -36.000  -13.4469   -0.9616   -3.9609   -0.6681
   -35.000  -13.3146   -0.8322   -3.7464   -0.5790
   -34.000  -13.1942   -0.7242   -3.5538   -0.5113
   -33.000  -13.0861   -0.6376   -3.3831   -0.4653
   -32.000  -12.9905   -0.5725   -3.2344   -0.4411
   -31.000  -12.9079   -0.5291   -3.1074   -0.4391
   -30.000  -12.8384   -0.5077   -3.0022   -0.4595
   -29.000  -12.7822   -0.5085   -2.9189   -0.5029
   -28.000  -12.7397   -0.5319   -2.8575   -0.5697
   -27.000  -12.7110   -0.5784   -2.8181   -0.6608
   -26.000  -12.6964   -0.6485   -2.8010   -0.7768
   -25.000  -12.6959   -0.7429   -2.8064   -0.9187
   -24.000  -12.7098   -0.8624   -2.8346   -1.0877
   -23.000  -12.7381   -1.0080   -2.8861   -1.2851
   -22.000  -12.7811   -1.1808   -2.9614   -1.5124
   -21.000  -12.8387   -1.3821   -3.0611   -1.7715
   -20.000  -12.9110   -1.6134   -3.1860   -2.0645
   -19.000  -12.9981   -1.8766   -3.3369   -2.3940
   -18.000  -13.0998   -2.1739   -3.5150   -2.7632
   -17.000  -13.2161   -2.5077   -3.7215   -3.1757
   -16.000  -13.3468   -2.8811   -3.9577   -3.6362
   -15.000  -13.4916   -3.2977   -4.2252   -4.1501
   -14.000  -13.6500   -3.7620   -4.5261   -4.7245
   -13.000  -13.8216   -4.2791   -4.8625   -5.3682
   -12.000  -14.0056   -4.8557   -5.2370   -6.0926
   -11.000  -14.2009   -5.4999   -5.6525   -6.9125
   -10.000  -14.4064   -6.2219   -6.1124   -7.8483
    -9.000  -14.6206   -7.0346   -6.6208   -8.9284
    -8.000  -14.8413   -7.9548   -7.1820  -10.1942
    -7.000  -15.0664   -9.0042   -7.8012  -11.7096
    -6.000  -15.2929  -10.2113   -8.4837  -13.5810
    -5.000  -15.5174  -11.6120   -9.2350  -16.0041
    -4.000  -15.7361  -13.2475  -10.0596  -19.4041
    -3.000  -15.9446  -15.1422  -10.9590  -24.9919
    -2.000  -16.1380  -17.2075  -11.9276  -30.0000
    -1.000  -16.3114  -18.9352  -12.9439  -25.2175
     0.000  -16.4597  -19.2097  -13.9557  -19.4972
     1.000  -16.5782  -17.7650  -14.8597  -16.0342
     2.000  -16.6629  -15.6909  -15.4948  -13.5689
     3.000  -16.7107  -13.7015  -15.6907  -11.6643
     4.000  -16.7199  -11.9653  -15.3803  -10.1201
     5.000  -16.6901  -10.4751  -14.6576   -8.8284
     6.000  -16.6227   -9.1909  -13.6986   -7.7242
     7.000  -16.5203   -8.0745  -12.6554   -6.7656
     8.000  -16.3866   -7.0953  -11.6207   -5.9239
     9.000  -16.2262   -6.2299  -10.6397   -5.1787
    10.000  -16.0440   -5.4602   -9.7302   -4.5149
    11.000  -15.8451   -4.7723   -8.8962   -3.9211
    12.000  -15.6344   -4.1553   -8.1355   -3.3884
    13.000  -15.4163   -3.6006   -7.4433   -2.9099
    14.000  -15.1950   -3.1012   -6.8142   -2.4800
    15.000  -14.9741   -2.6516   -6.2429   -2.0940
    16.000  -14.7564   -2.2472   -5.7245   -1.7484
    17.000  -14.5446   -1.8842   -5.2549   -1.4400
    18.000  -14.3408   -1.5594   -4.8302   -1.1663
    19.000  -14.1465   -1.2704   -4.4471   -0.9252
    20.000  -13.9632   -1.0149   -4.1029   -0.7148
    21.000  -13.7919   -0.7910   -3.7951   -0.5336
    22.000  -13.6334   -0.5972   -3.5218   -0.3803
    23.000  -13.4882   -0.4323   -3.2811   -0.2540
    24.000  -13.3569   -0.2951   -3.0717   -0.1537
    25.000  -13.2397   -0.1848   -2.8921   -0.0787
    26.000  -13.1368   -0.1006   -2.7415   -0.0283
    27.000  -13.0484   -0.0420   -2.6189   -0.0022
    28.000  -12.9745   -0.0086   -2.5236    0.0000
    29.000  -12.9151    0.0000   -2.4551   -0.0214
    30.000  -12.8702   -0.0161   -2.4130   -0.0664
    31.000  -12.8396   -0.0568   -2.3971   -0.1347
    32.000  -12.8232   -0.1221   -2.4071   -0.2266
    33.000  -12.8210   -0.2123   -2.4432   -0.3422
    34.000  -12.8327   -0.3276   -2.5054   -0.4817
    35.000  -12.8582   -0.4684   -2.5941   -0.6454
    36.000  -12.8974   -0.6353   -2.7095   -0.8338
    37.000  -12.9500   -0.8290   -2.8523   -1.0474
    38.000  -13.0157   -1.0503   -3.0233   -1.2870
    39.000  -13.0946   -1.3002   -3.2232   -1.5532
    40.000  -13.1862   -1.5800   -3.4533   -1.8470
    41.000  -13.2904   -1.8911   -3.7150   -2.1694
    42.000  -13.4070   -2.2354   -4.0098   -2.5217
    43.000  -13.5357   -2.6148   -4.3398   -2.9051
    44.000  -13.6763   -3.0319   -4.7074   -3.3211
    45.000  -13.8286   -3.4894   -5.1155   -3.7715
    46.000  -13.9923   -3.9909   -5.5676   -4.2579
    47.000  -14.1673   -4.5405   -6.0682   -4.7821
    48.000  -14.3532   -5.1430   -6.6226   -5.3459
    49.000  -14.5498   -5.8044   -7.2374   -5.9508
    50.000  -14.7570   -6.5316   -7.9213   -6.5978
    51.000  -14.9745   -7.3332   -8.6851   -7.2867
    52.000  -15.2021   -8.2188   -9.5433   -8.0151
    53.000  -15.4396   -9.1996  -10.5156   -8.7771
    54.000  -15.6869  -10.2870  -11.6292   -9.5607
    55.000  -15.9438  -11.4897  -12.9237  -10.3443
    56.000  -16.2103  -12.8047  -14.4600  -11.0929
    57.000  -16.4863  -14.1968  -16.3377  -11.7557
    58.000  -16.7718  -15.5526  -18.7364  -12.2686
    59.000  -17.0668  -16.6187  -22.0291  -12.5687
    60.000  -17.3715  -17.0363  -27.1525  -12.6167
    61.000  -17.6862  -16.6284  -30.0000  -12.4165
    62.000  -18.0110  -15.6110  -28.3672  -12.0125
    63.000  -18.3465  -14.3404  -22.8324  -11.4691
    64.000  -18.6931  -13.0519  -19.3943  -10.8486
    65.000  -19.0515  -11.8466  -16.9473  -10.1991
    66.000  -19.4225  -10.7541  -15.0636   -9.5529
    67.000  -19.8072   -9.7749  -13.5424   -8.9295
    68.000  -20.2068   -8.8997  -12.2748   -8.3397
    69.000  -20.6226   -8.1168  -11.1948   -7.7885
    70.000  -21.0564   -7.4150  -10.2599   -7.2776
    71.000  -21.5102   -6.7846   -9.4409   -6.8068
    72.000  -21.9864   -6.2171   -8.7170   -6.3749
    73.000  -22.4877   -5.7054   -8.0729   -5.9801
    74.000  -23.0176   -5.2436   -7.4968   -5.6206
    75.000  -23.5800   -4.8269   -6.9797   -5.2944
    76.000  -24.1798   -4.4509   -6.5145   -4.9997
    77.000  -24.8229   -4.1122   -6.0954   -4.7347
    78.000  -25.5166   -3.8078   -5.7177   -4.4978
    79.000  -26.2700   -3.5352   -5.3776   -4.2878
    80.000  -27.0949   -3.2923   -5.0720   -4.1033
    81.000  -28.0068   -3.0772   -4.7981   -3.9433
    82.000  -29.0262   -2.8883   -4.5537   -3.8068
    83.000  -30.0000   -2.7245   -4.3371   -3.6930
    84.000  -30.0000   -2.5845   -4.1466   -3.6013
    85.000  -30.0000   -2.4675   -3.9808   -3.5311
    86.000  -30.0000   -2.3727   -3.8389   -3.4820
    87.000  -30.0000   -2.2996   -3.7197   -3.4538
    88.000  -30.0000   -2.2476   -3.6227   -3.4462
    89.000  -30.0000   -2.2166   -3.5471   -3.4591
    90.000  -30.0000   -2.2063   -3.4927   -3.4927




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -2.1861   -3.4446   -3.4446
   -89.000  -30.0000   -2.1940   -3.4035   -3.5017
   -88.000  -30.0000   -2.2177   -3.3784   -3.5751
   -87.000  -30.0000   -2.2572   -3.3689   -3.6651
   -86.000  -30.0000   -2.3127   -3.3752   -3.7718
   -85.000  -30.0000   -2.3843   -3.3971   -3.8957
   -84.000  -30.0000   -2.4721   -3.4347   -4.0371
   -83.000  -30.0000   -2.5764   -3.4879   -4.1963
   -82.000  -29.2457   -2.6973   -3.5570   -4.3738
   -81.000  -28.2649   -2.8351   -3.6420   -4.5699
   -80.000  -27.3962   -2.9900   -3.7431   -4.7849
   -79.000  -26.6185   -3.1622   -3.8605   -5.0189
   -78.000  -25.9164   -3.3520   -3.9945   -5.2722
   -77.000  -25.2779   -3.5595   -4.1453   -5.5446
   -76.000  -24.6937   -3.7846   -4.3132   -5.8357
   -75.000  -24.1561   -4.0275   -4.4986   -6.1445
   -74.000  -23.6590   -4.2876   -4.7016   -6.4695
   -73.000  -23.1971   -4.5646   -4.9226   -6.8085
   -72.000  -22.7659   -4.8573   -5.1618   -7.1577
   -71.000  -22.3617   -5.1643   -5.4191   -7.5122
   -70.000  -21.9810   -5.4833   -5.6946   -7.8648
   -69.000  -21.6209   -5.8111   -5.9880   -8.2064
   -68.000  -21.2787   -6.1433   -6.2986   -8.5252
   -67.000  -20.9520   -6.4742   -6.6254   -8.8068
   -66.000  -20.6387   -6.7960   -6.9665   -9.0354
   -65.000  -20.3368   -7.0996   -7.3195   -9.1948
   -64.000  -20.0446   -7.3736   -7.6808   -9.2708
   -63.000  -19.7605   -7.6056   -8.0451   -9.2536
   -62.000  -19.4833   -7.7829   -8.4058   -9.1397
   -61.000  -19.2115   -7.8936   -8.7542   -8.9332
   -60.000  -18.9444   -7.9285   -9.0792   -8.6441
   -59.000  -18.6809   -7.8828   -9.3684   -8.2871
   -58.000  -18.4204   -7.7567   -9.6077   -7.8786
   -57.000  -18.1625   -7.5557   -9.7834   -7.4346
   -56.000  -17.9068   -7.2893   -9.8834   -6.9695
   -55.000  -17.6531   -6.9696   -9.8996   -6.4952
   -54.000  -17.4013   -6.6096   -9.8291   -6.0212
   -53.000  -17.1516   -6.2221   -9.6750   -5.5546
   -52.000  -16.9041   -5.8182   -9.4458   -5.1006
   -51.000  -16.6593   -5.4073   -9.1537   -4.6629
   -50.000  -16.4174   -4.9973   -8.8127   -4.2440
   -49.000  -16.1790   -4.5939   -8.4370   -3.8458
   -48.000  -15.9446   -4.2018   -8.0395   -3.4691
   -47.000  -15.7148   -3.8243   -7.6312   -3.1147
   -46.000  -15.4901   -3.4637   -7.2211   -2.7827
   -45.000  -15.2712   -3.1217   -6.8161   -2.4735
   -44.000  -15.0586   -2.7994   -6.4215   -2.1868
   -43.000  -14.8530   -2.4978   -6.0411   -1.9225
   -42.000  -14.6550   -2.2171   -5.6778   -1.6805
   -41.000  -14.4651   -1.9577   -5.3335   -1.4607
   -40.000  -14.2839   -1.7197   -5.0095   -1.2627
   -39.000  -14.1120   -1.5031   -4.7065   -1.0865
   -38.000  -13.9497   -1.3080   -4.4252   -0.9319
   -37.000  -13.7975   -1.1344   -4.1658   -0.7988
   -36.000  -13.6560   -0.9822   -3.9283   -0.6873
   -35.000  -13.5254   -0.8514   -3.7130   -0.5972
   -34.000  -13.4063   -0.7421   -3.5196   -0.5287
   -33.000  -13.2988   -0.6543   -3.3482   -0.4819
   -32.000  -13.2034   -0.5880   -3.1987   -0.4570
   -31.000  -13.1203   -0.5435   -3.0711   -0.4543
   -30.000  -13.0498   -0.5210   -2.9653   -0.4741
   -29.000  -12.9923   -0.5207   -2.8813   -0.5168
   -28.000  -12.9478   -0.5431   -2.8193   -0.5832
   -27.000  -12.9166   -0.5886   -2.7794   -0.6737
   -26.000  -12.8989   -0.6577   -2.7617   -0.7893
   -25.000  -12.8949   -0.7512   -2.7665   -0.9308
   -24.000  -12.9047   -0.8698   -2.7942   -1.0994
   -23.000  -12.9284   -1.0145   -2.8452   -1.2964
   -22.000  -12.9661   -1.1863   -2.9200   -1.5233
   -21.000  -13.0180   -1.3867   -3.0192   -1.7821
   -20.000  -13.0839   -1.6171   -3.1436   -2.0748
   -19.000  -13.1640   -1.8794   -3.2941   -2.4041
   -18.000  -13.2581   -2.1757   -3.4717   -2.7730
   -17.000  -13.3660   -2.5086   -3.6777   -3.1852
   -16.000  -13.4877   -2.8810   -3.9134   -3.6455
   -15.000  -13.6227   -3.2966   -4.1805   -4.1592
   -14.000  -13.7706   -3.7598   -4.4809   -4.7334
   -13.000  -13.9308   -4.2758   -4.8168   -5.3769
   -12.000  -14.1027   -4.8512   -5.1908   -6.1011
   -11.000  -14.2852   -5.4941   -5.6059   -6.9208
   -10.000  -14.4771   -6.2147   -6.0654   -7.8565
    -9.000  -14.6769   -7.0259   -6.5733   -8.9364
    -8.000  -14.8828   -7.9445   -7.1342  -10.2020
    -7.000  -15.0926   -8.9924   -7.7530  -11.7171
    -6.000  -15.3037  -10.1981   -8.4353  -13.5878
    -5.000  -15.5129  -11.5980   -9.1865  -16.0094
    -4.000  -15.7167  -13.2343  -10.0112  -19.4041
    -3.000  -15.9113  -15.1347  -10.9113  -24.9600
    -2.000  -16.0924  -17.2185  -11.8812  -30.0000
    -1.000  -16.2555  -18.9886  -12.9000  -25.1448
     0.000  -16.3962  -19.3085  -13.9159  -19.4754
     1.000  -16.5103  -17.8667  -14.8261  -16.0241
     2.000  -16.5942  -15.7731  -15.4689  -13.5634
     3.000  -16.6450  -13.7655  -15.6720  -11.6611
     4.000  -16.6611  -12.0160  -15.3654  -10.1182
     5.000  -16.6420  -10.5164  -14.6427   -8.8272
     6.000  -16.5884   -9.2252  -13.6811   -7.7235
     7.000  -16.5024   -8.1036  -12.6344   -6.7652
     8.000  -16.3869   -7.1204  -11.5962   -5.9237
     9.000  -16.2458   -6.2518  -10.6120   -5.1786
    10.000  -16.0832   -5.4794   -9.6998   -4.5149
    11.000  -15.9038   -4.7893   -8.8635   -3.9211
    12.000  -15.7118   -4.1703   -8.1008   -3.3884
    13.000  -15.5114   -3.6139   -7.4069   -2.9098
    14.000  -15.3066   -3.1131   -6.7763   -2.4798
    15.000  -15.1006   -2.6621   -6.2037   -2.0939
    16.000  -14.8965   -2.2565   -5.6842   -1.7482
    17.000  -14.6968   -1.8924   -5.2135   -1.4398
    18.000  -14.5036   -1.5667   -4.7878   -1.1660
    19.000  -14.3186   -1.2768   -4.4039   -0.9248
    20.000  -14.1433   -1.0204   -4.0589   -0.7144
    21.000  -13.9788   -0.7958   -3.7504   -0.5332
    22.000  -13.8260   -0.6013   -3.4763   -0.3800
    23.000  -13.6856   -0.4356   -3.2350   -0.2537
    24.000  -13.5581   -0.2978   -3.0249   -0.1534
    25.000  -13.4439   -0.1869   -2.8448   -0.0784
    26.000  -13.3432   -0.1021   -2.6935   -0.0281
    27.000  -13.2564   -0.0430   -2.5704   -0.0021
    28.000  -13.1833   -0.0091   -2.4745    0.0000
    29.000  -13.1242    0.0000   -2.4055   -0.0216
    30.000  -13.0790   -0.0156   -2.3629   -0.0667
    31.000  -13.0476   -0.0559   -2.3465   -0.1353
    32.000  -13.0300   -0.1208   -2.3560   -0.2274
    33.000  -13.0260   -0.2106   -2.3916   -0.3432
    34.000  -13.0356   -0.3255   -2.4533   -0.4830
    35.000  -13.0586   -0.4660   -2.5415   -0.6471
    36.000  -13.0949   -0.6326   -2.6564   -0.8359
    37.000  -13.1442   -0.8259   -2.7987   -1.0500
    38.000  -13.2064   -1.0468   -2.9691   -1.2901
    39.000  -13.2812   -1.2965   -3.1685   -1.5569
    40.000  -13.3686   -1.5760   -3.3980   -1.8513
    41.000  -13.4682   -1.8869   -3.6591   -2.1745
    42.000  -13.5799   -2.2308   -3.9533   -2.5275
    43.000  -13.7034   -2.6100   -4.2826   -2.9118
    44.000  -13.8386   -3.0267   -4.6494   -3.3288
    45.000  -13.9852   -3.4839   -5.0567   -3.7802
    46.000  -14.1429   -3.9850   -5.5080   -4.2677
    47.000  -14.3116   -4.5342   -6.0076   -4.7931
    48.000  -14.4911   -5.1362   -6.5608   -5.3582
    49.000  -14.6810   -5.7969   -7.1744   -5.9644
    50.000  -14.8813   -6.5233   -7.8566   -6.6126
    51.000  -15.0917   -7.3237   -8.6185   -7.3025
    52.000  -15.3120   -8.2077   -9.4744   -8.0315
    53.000  -15.5422   -9.1862  -10.4436   -8.7935
    54.000  -15.7819  -10.2700  -11.5531   -9.5757
    55.000  -16.0313  -11.4671  -12.8421  -10.3560
    56.000  -16.2901  -12.7733  -14.3700  -11.0985
    57.000  -16.5583  -14.1514  -16.2340  -11.7516
    58.000  -16.8361  -15.4865  -18.6075  -12.2510
    59.000  -17.1234  -16.5274  -21.8418  -12.5348
    60.000  -17.4205  -16.9263  -26.7623  -12.5665
    61.000  -17.7276  -16.5177  -30.0000  -12.3525
    62.000  -18.0450  -15.5135  -28.1151  -11.9388
    63.000  -18.3732  -14.2594  -22.7603  -11.3901
    64.000  -18.7127  -12.9849  -19.3500  -10.7675
    65.000  -19.0643  -11.7902  -16.9092  -10.1183
    66.000  -19.4288  -10.7055  -15.0267   -9.4737
    67.000  -19.8072   -9.7322  -13.5054   -8.8525
    68.000  -20.2007   -8.8614  -12.2370   -8.2652
    69.000  -20.6108   -8.0819  -11.1563   -7.7165
    70.000  -21.0392   -7.3828  -10.2206   -7.2079
    71.000  -21.4880   -6.7545   -9.4009   -6.7394
    72.000  -21.9595   -6.1886   -8.6763   -6.3095
    73.000  -22.4565   -5.6784   -8.0316   -5.9167
    74.000  -22.9823   -5.2178   -7.4549   -5.5589
    75.000  -23.5411   -4.8020   -6.9374   -5.2342
    76.000  -24.1376   -4.4268   -6.4717   -4.9409
    77.000  -24.7777   -4.0888   -6.0521   -4.6772
    78.000  -25.4686   -3.7850   -5.6740   -4.4415
    79.000  -26.2197   -3.5129   -5.3335   -4.2325
    80.000  -27.0424   -3.2704   -5.0275   -4.0490
    81.000  -27.9524   -3.0556   -4.7533   -3.8898
    82.000  -28.9703   -2.8671   -4.5086   -3.7541
    83.000  -30.0000   -2.7035   -4.2916   -3.6411
    84.000  -30.0000   -2.5637   -4.1007   -3.5500
    85.000  -30.0000   -2.4469   -3.9346   -3.4805
    86.000  -30.0000   -2.3523   -3.7923   -3.4320
    87.000  -30.0000   -2.2792   -3.6728   -3.4043
    88.000  -30.0000   -2.2274   -3.5753   -3.3971
    89.000  -30.0000   -2.1964   -3.4994   -3.4106
    90.000  -30.0000   -2.1861   -3.4446   -3.4446




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -2.1658   -3.3971   -3.3971
   -89.000  -30.0000   -2.1737   -3.3557   -3.4546
   -88.000  -30.0000   -2.1975   -3.3302   -3.5284
   -87.000  -30.0000   -2.2370   -3.3205   -3.6187
   -86.000  -30.0000   -2.2926   -3.3265   -3.7258
   -85.000  -30.0000   -2.3642   -3.3481   -3.8502
   -84.000  -30.0000   -2.4521   -3.3853   -3.9921
   -83.000  -30.0000   -2.5565   -3.4383   -4.1519
   -82.000  -29.1637   -2.6776   -3.5070   -4.3301
   -81.000  -28.1828   -2.8155   -3.5917   -4.5270
   -80.000  -27.3141   -2.9707   -3.6925   -4.7429
   -79.000  -26.5366   -3.1433   -3.8096   -4.9781
   -78.000  -25.8348   -3.3334   -3.9433   -5.2328
   -77.000  -25.1968   -3.5414   -4.0939   -5.5068
   -76.000  -24.6133   -3.7673   -4.2615   -5.7999
   -75.000  -24.0767   -4.0109   -4.4466   -6.1112
   -74.000  -23.5809   -4.2721   -4.6494   -6.4393
   -73.000  -23.1207   -4.5504   -4.8702   -6.7820
   -72.000  -22.6917   -4.8447   -5.1092   -7.1358
   -71.000  -22.2901   -5.1537   -5.3664   -7.4958
   -70.000  -21.9126   -5.4752   -5.6418   -7.8551
   -69.000  -21.5562   -5.8061   -5.9352   -8.2047
   -68.000  -21.2183   -6.1421   -6.2460   -8.5326
   -67.000  -20.8967   -6.4774   -6.5730   -8.8246
   -66.000  -20.5891   -6.8045   -6.9146   -9.0644
   -65.000  -20.2936   -7.1141   -7.2683   -9.2354
   -64.000  -20.0086   -7.3950   -7.6304   -9.3226
   -63.000  -19.7323   -7.6345   -7.9961   -9.3153
   -62.000  -19.4636   -7.8195   -8.3584   -9.2094
   -61.000  -19.2010   -7.9378   -8.7088   -9.0083
   -60.000  -18.9436   -7.9798   -9.0365   -8.7221
   -59.000  -18.6905   -7.9401   -9.3287   -8.3657
